File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
39796,matvec,25,Ap,-0.7836884571129141,-1.0,0.0107641365573955,Masked,5,53,621
50742,dot,57,sum,0.16514165112115298,14.999999999999954,3.477474097e-07,Masked,6,55,792
29750,solve_cg,91,alpha,0.287334023518884,14.999999999999998,278.87918322446916,SDC,3,55,464
13311,matvec,25,Ap,-40098.276772717596,2.0,17.479193551858973,SDC,1,64,207
11453,matvec,25,Ap,3.9191115103434095e+158,1.3407807929942597e+154,1670.0985006461553,SDC,1,62,178
8948,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,53,139
29686,solve_cg,90,p_ap_dot,-9490.279546319633,0.9375,278.87918322446916,SDC,3,55,463
41848,matvec,25,Ap,-0.057570231282232,0.999984741210938,0.0003229642941767,Masked,5,57,653
42363,matvec,25,Ap,-0.7790725385300208,1.0,0.0021084059861898,Masked,5,60,661
25845,matvec,25,Ap,-96.35298935893421,0.75,0.0032897035691398,Masked,3,54,403
47153,matvec,25,Ap,0.0625,0.12267625287979164,3.477474097e-07,Masked,6,50,736
51318,daxpby,40,y,-0.9375032171949086,0.9375,3.477474097e-07,Masked,6,55,801
39676,matvec,25,Ap,1.7385283618868128,-1.0,0.0081581652449705,Masked,5,61,619
1463,readA,167,A,3047.7447,255.0,1734342022.4047494,SDC,0,56,22
49392,matvec,25,Ap,0.00390625,0.03253253261420246,3.477474097e-07,Masked,6,49,771
26865,matvec,25,Ap,-16.0,-0.09453795657970435,0.0040113747974179995,Masked,3,50,419
18101,matvec,25,Ap,-3597.6952952119013,-3.0,2.206785387660545,SDC,2,54,282
1717,readA,167,A,-7.20913125,0.75,0.0433851308872127,Masked,0,54,26
31419,solve_cg,83,rtrans,2.2345471451640743e+39,3.402823669209385e+38,483.92211261822257,SDC,4,60,490
45887,daxpby,40,y,0.010422217092539,-2.0,3.477474097e-07,Masked,6,64,716
36285,dot,57,sum,1.7849342148855752e+155,1.3407807929942597e+154,0.3564097663950552,SDC,4,62,566
23474,daxpby,40,y,-0.5,-0.22690416099776356,0.005527423421618,Masked,2,51,366
3248,readA,167,A,-0.5,0.04183421268848404,0.0071318572307892,Masked,0,49,50
7221,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,54,112
18808,matvec,25,Ap,555415.3136312454,65535.0,278.89674618109194,SDC,2,57,293
14323,matvec,25,Ap,4096.0,0.4761855502017105,0.0093723182592737,Masked,1,52,223
50491,dot,57,sum,-0.0063782143580465,1.0,3.477474097e-07,Masked,6,60,788
4918,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,55,76
48056,matvec,25,Ap,0.20809813591787785,-0.9999847412109377,3.477474097e-07,Masked,6,57,750
7473,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,50,116
439,readA,167,A,1274.17176,255.0,64725279636.85272,SDC,0,56,6
2613,readA,167,A,-12.0423,0.75,0.0327669255383278,Masked,0,54,40
48879,matvec,25,Ap,0.001953125,0.023564877218821816,3.477474097e-07,Masked,6,48,763
28605,matvec,25,Ap,4.874465607946936e+156,1.3407807929942597e+154,26.989750868404666,SDC,3,62,446
25721,matvec,25,Ap,221414052258.928,4294967295.0,37.22656570907245,SDC,3,58,401
50230,matvec,25,Ap,0.2720647600847069,-0.9374999999999999,3.477474097e-07,Masked,6,55,784
50352,dot,57,sum,-0.000244140625,0.047149736205427666,3.477474097e-07,Masked,6,49,786
51889,daxpby,40,y,-1.52587890625e-05,-0.1196242635174132,3.477474097e-07,Masked,6,50,810
