File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit,DI
134710,FFT1DOnce,878,x1,2.9802322387695312e-08,1.3507125687860461e-08,5.68e-14,Masked,25,8419
345947,TwiddleOneCol,715,tx,0.125,0.012784135894467797,8.53e-14,Masked,45,21621
125537,FFT1DOnce,869,x_r,3.497202527569243e-15,1.0424845413506221e-14,5.68e-14,Masked,5,7846
403876,Transpose,803,dest,-3.725290298461914e-09,3.479807415619577e-11,2.327454e-10,Masked,17,25242
102242,FFT1DOnce,877,x1,-4.547473508864641e-13,1.7384547161766834e-13,0.0,Masked,9,6390
329446,TwiddleOneCol,709,tomega_r,7.450580596923828e-09,7.532104636993268e-09,0.0,Masked,25,20590
104908,TwiddleOneCol,711,tx_r,0.125,-0.12606772927443136,2.84e-14,Masked,49,6556
481097,FFT1DOnce,875,x2,0.00390625,3.238679567553478e-05,1.52587891478e-05,Masked,37,30068
293734,FFT1DOnce,873,x_r,-5.960464477539063e-08,-9.634566621531201e-09,5.116e-13,Masked,25,18358
40013,TwiddleOneCol,711,tx_r,0.1448743140714964,-0.9375000000000002,2.84e-14,Masked,53,2500
136741,TwiddleOneCol,709,tomega_r,-4.656612873077393e-10,-7.568969883345687e-10,0.0,Masked,21,8546
415581,FFT1DOnce,872,tau_c,30.1603382862777,-0.9375,1.137e-13,Masked,53,25973
365236,FFT1DOnce,878,x1,-4.656612873077393e-10,-4.5990587567049717e-11,2.274e-13,Masked,17,22827
73582,FFT1DOnce,873,x_r,-0.9662627642756583,1.0,0.9662627642755979,SDC,57,4598
428607,FFT1DOnce,878,x1,51.24821108629173,-1.0,8.53e-14,Masked,61,26787
488264,FFT1DOnce,871,tau_r,0.000244140625,-3.424761254452591e-06,8.53e-14,Masked,33,30516
43810,FFT1DOnce,873,x_r,1.1368683772161603e-13,2.1266431689015663e-13,5.68e-14,Masked,9,2738
503465,Reverse,833,x,-0.00048828125,4.7287472151581514e-05,2.84e-14,Masked,37,31466
500737,FFT1DOnce,867,omega_r,0.0,-0.0,8.53e-14,Masked,5,31296
539238,CopyColumn,819,dest,3.725290298461914e-09,1.2644536814695422e-08,3.7253756e-09,Masked,25,33702
195661,FFT1DOnce,875,x2,-80.78561916470466,-14.999999999999998,5.4e-13,Masked,53,12228
313244,TwiddleOneCol,710,tomega_c,0.0,0,8.53e-14,Masked,49,19577
366146,FFT1DOnce,875,x2,-1.8189894035458565e-12,-1.2957212225654144e-13,1.705e-13,Masked,9,22884
81335,FFT1DOnce,878,x1,5.960464466436832e-08,2.0337163526705782e-07,5.960473e-08,Masked,29,5083
204446,Reverse,832,x,-0.6550350966181839,1.0,1.705e-13,Masked,57,12777
383290,FFT1DOnce,878,x1,-0.0009765625,-0.0008517350458903755,8.53e-14,Masked,41,23955
167027,FFT1DOnce,874,x_c,1.8189894035458565e-12,2.0525113025566093e-12,1.705e-13,Masked,13,10439
117288,FFT1DOnce,869,x_r,3.814697265625e-06,2.6635264464386047e-06,3.8146973225e-06,Masked,33,7330
234797,FFT1DOnce,873,x_r,-0.5830212200610658,0.9375,1.421e-13,Masked,53,14674
32104,TwiddleOneCol,709,tomega_r,-1.9073486328125e-06,2.3746674040796925e-06,8.53e-14,Masked,33,2006
128937,TwiddleOneCol,714,tx,-3.0517578125e-05,-4.7630651791509264e-05,1.421e-13,Masked,37,8058
171419,FFT1DOnce,872,tau_c,-0.0078125,-0.009393168929027479,5.116e-13,Masked,45,10713
96217,TwiddleOneCol,715,tx,6.103515625e-05,3.1150127844339713e-05,8.53e-14,Masked,37,6013
502272,FFT1DOnce,867,omega_r,4.440892098500626e-16,-6.280335231391297e-16,8.53e-14,Masked,1,31392
80232,TwiddleOneCol,711,tx_r,3.814697265625e-06,2.1497958119313118e-06,1.137e-13,Masked,33,5014
396103,FFT1DOnce,875,x2,1.9073486328125e-06,1.4615455590009305e-07,4.832e-13,Masked,29,24756
312737,FFT1DOnce,873,x_r,1.1368683772161603e-13,-7.89549943125338e-15,8.53e-14,Masked,5,19546
287201,FFT1DOnce,873,x_r,1.1368683772161603e-13,1.2341660087850752e-14,8.53e-14,Masked,5,17950
293912,FFT1DOnce,872,tau_c,1.9073486328125e-06,2.0190185179056495e-06,6.253e-13,Masked,33,18369
459503,FFT1DOnce,869,x_r,63.3381581136895,-1.0,8.53e-14,Masked,61,28718
535677,CopyColumn,820,dest,-0.28882902557527024,0.9375,0.2888290255751826,SDC,53,33479
362910,TwiddleOneCol,712,tx_c,6.2977286294799155e+19,1.8446744073709552e+19,253.68797905463867,SDC,57,22681
495135,FFT1DOnce,872,tau_c,-63.320505035924675,1.0,8.53e-14,Masked,61,30945
407595,Transpose,803,dest,-0.125,0.010515915639801745,8.53e-14,Masked,45,25474
2706,Transpose,804,dest,5.678790770957676e-14,1.1910091497359907e-13,8.53e-14,Masked,9,169
384207,FFT1DOnce,875,x2,-29.46612586329303,1.0,2.84e-14,Masked,61,24012
357651,FFT1DOnce,872,tau_c,3.637978807091713e-12,-2.1813343819155386e-12,5.969e-13,Masked,13,22353
102550,FFT1DOnce,872,tau_c,1.8626450937198058e-09,7.796798710421972e-09,0.0,Masked,25,6409
48635,Reverse,833,x,-0.00390625,0.008242940726091776,0.0039062499999432,Masked,45,3039
244669,FFT1DOnce,878,x1,37.40546147468902,15.0,1.137e-13,Masked,53,15291
396505,FFT1DOnce,876,x2,0.0001220703125,4.4384851201829664e-05,5.4e-13,Masked,37,24781
290021,TwiddleOneCol,711,tx_r,2.328305881427184e-10,8.938156619802543e-10,8.53e-14,Masked,21,18126
3495,Transpose,803,dest,1.4901161193847656e-08,1.904584737022906e-07,1.4901218e-08,Masked,29,218
60730,FFT1DOnce,874,x_c,-0.0001220703125,-0.0006329106920121396,5.68e-14,Masked,41,3795
286215,FFT1DOnce,871,tau_r,2.384185791015625e-07,-1.6505120687685477e-07,2.274e-13,Masked,29,17888
242706,FFT1DOnce,876,x2,2.8504976157250894e-14,1.3923378945513735e-13,8.53e-14,Masked,9,15169
463870,FFT1DOnce,870,x_c,1.0075320175137975e+21,1.8446744073709552e+19,247.90206588932628,SDC,57,28991
522600,FFT1DOnce,877,x1,-0.0001220703125,3.4479727425171567e-06,4.768370729e-07,Masked,33,32662
225864,FFT1DOnce,867,omega_r,7.275899999849387e-12,-1.980804173802528e-06,1.421e-13,Masked,33,14116
345700,TwiddleOneCol,711,tx_r,2.9103830456733704e-11,2.912139236255956e-11,1.137e-13,Masked,17,21606
151772,FFT1DOnce,868,omega_c,-0.0625,-0.1633229051929565,4.547e-13,Masked,49,9485
385169,FFT1DOnce,876,x2,2.2737367544323206e-13,8.083150789107982e-15,5.68e-14,Masked,5,24073
407465,Transpose,803,dest,-0.00048828125,-5.8773676849294434e-05,2.84e-14,Masked,37,25466
24978,FFT1DOnce,872,tau_c,-1.1368683772161603e-13,1.661481356330418e-13,5.68e-14,Masked,9,1561
312798,FFT1DOnce,876,x2,-9.290417533640843e+20,-1.8446744073709552e+19,258.3120209453613,SDC,57,19549
109511,FFT1DOnce,875,x2,2.980232241545089e-08,-1.5674885685421862e-07,8.53e-14,Masked,29,6844
105891,FFT1DOnce,877,x1,3.637978807091713e-12,3.1378140531700754e-12,3.6948e-12,Masked,13,6618
424720,FFT1DOnce,872,tau_c,7.105427357601002e-15,-5.890710770894893e-16,8.53e-14,Masked,1,26545
28704,FFT1DOnce,877,x1,1.7763568394002505e-15,5.200804174186447e-16,8.53e-14,Masked,1,1794
478460,FFT1DOnce,878,x1,-8.0,-0.16462376514943164,5.68e-14,Masked,49,29903
204458,Reverse,833,x,0.000244140625,-0.0006010216252666685,2.84e-14,Masked,41,12778
413731,FFT1DOnce,877,x1,-4.656612873077393e-10,3.1582366070248824e-12,7.1907e-12,Masked,13,25858
74916,FFT1DOnce,873,x_r,1.4551915228366852e-11,5.815785669757201e-11,5.68e-14,Masked,17,4682
357861,FFT1DOnce,873,x_r,-7.450580596923828e-09,6.052338120955864e-10,3.695e-13,Masked,21,22366
314563,TwiddleOneCol,709,tomega_r,-4.547195953108485e-13,2.3308534127005423e-12,1.99e-13,Masked,13,19660
357305,FFT1DOnce,874,x_c,-0.000244140625,5.077407229785532e-05,5.116e-13,Masked,37,22331
261221,CopyColumn,819,dest,-1.1641537733808605e-10,-5.783328618410784e-10,2.84e-14,Masked,21,16326
264552,CopyColumn,819,dest,1.52587890625e-05,-3.1068074121132583e-06,5.68e-14,Masked,33,16534
152715,FFT1DOnce,867,omega_r,0.015625,0.015625,8.53e-14,Masked,45,9544
342209,FFT1DOnce,867,omega_r,0.0,-0.0,8.53e-14,Masked,5,21388
174474,FFT1DOnce,871,tau_r,-0.00390625,0.0008175982080788132,8.53e-14,Masked,41,10904
420474,FFT1DOnce,870,x_c,-0.015625,0.0005437061708229739,2.84e-14,Masked,41,26279
13452,FFT1DOnce,871,tau_r,-0.03125,-0.23607178737443468,1.137e-13,Masked,49,840
448648,FFT1DOnce,871,tau_r,-7.62939453125e-06,-2.9866225324691562e-06,2.84e-14,Masked,33,28040
328926,FFT1DOnce,876,x2,1.753641660439556,-1.0,2.84e-14,Masked,57,20557
293453,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,5.4e-13,Masked,53,18340
488483,FFT1DOnce,873,x_r,-4.656612873077393e-10,3.1875713166283715e-12,3.5527e-12,Masked,13,30530
236286,FFT1DOnce,870,x_c,-1.3011767628320958,1.0,4.547e-13,Masked,57,14767
267581,Transpose,804,dest,-1.2404105134625232,0.9375,5.68e-14,Masked,53,16723
539421,CopyColumn,820,dest,-0.5022344449636673,0.9375,0.5022344449635909,SDC,53,33713
144061,Transpose,804,dest,1.3212883049109567,-0.9375,5.68e-14,Masked,53,9003
392429,FFT1DOnce,873,x_r,81.95844471258893,14.999999999999998,1.705e-13,Masked,53,24526
2106,Transpose,804,dest,6.103515625e-05,0.000613485837425193,6.10351563068e-05,Masked,41,131
471597,FFT1DOnce,877,x1,-172.78274213996696,0.9375,1.349865172968407,SDC,53,29474
523570,FFT1DOnce,878,x1,-2.9103830456733704e-11,1.3792866514727943e-13,2.84e-14,Masked,9,32723
395432,Reverse,833,x,-7.62939453125e-06,-3.5414451339953237e-06,1.705e-13,Masked,33,24714
329842,TwiddleOneCol,710,tomega_c,-1.1368683772161603e-13,1.692876268380613e-13,8.53e-14,Masked,9,20615
190308,FFT1DOnce,877,x1,-5.820766091346741e-11,5.7864168330223435e-11,3.411e-13,Masked,17,11894
389135,FFT1DOnce,871,tau_r,3.9994608008869097,-1.0,1.137e-13,Masked,61,24320
485691,FFT1DOnce,878,x1,1.0,0.009797074939166798,0.0078125000000853,Masked,45,30355
246668,FFT1DOnce,871,tau_r,-0.03125,-0.15909378500852742,2.84e-14,Masked,49,15416
289882,TwiddleOneCol,715,tx,0.0078125,0.0006317815626912384,1.421e-13,Masked,41,18117
211292,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49,13205
500222,FFT1DOnce,870,x_c,-1.6921246087651632e+21,-1.8446744073709552e+19,253.01323325193943,SDC,57,31263
167743,FFT1DOnce,870,x_c,7.517617470345693e+307,inf,nan,DUE,61,10483
411342,Transpose,803,dest,-2.1931218456240125e+20,-1.8446744073709552e+19,521.2520455864264,SDC,57,25708
450834,FFT1DOnce,876,x2,-7.275957614183426e-12,1.7856341098986403e-13,2.84e-14,Masked,9,28177
115333,FFT1DOnce,867,omega_r,9.313225746154785e-10,9.313225746154785e-10,1.1462475e-09,Masked,21,7208
362473,TwiddleOneCol,709,tomega_r,-3.0517578125e-05,-5.122947995413079e-05,2.84e-14,Masked,37,22654
511121,FFT1DOnce,876,x2,-1.1368683772161603e-13,-1.2116376563969334e-14,8.53e-14,Masked,5,31945
340885,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,21,21305
178187,Reverse,832,x,-0.0078125,-0.009349108406884524,0.0,Masked,45,11136
67328,FFT1DOnce,867,omega_r,8.881784197001252e-16,8.881784197001252e-16,5.68e-14,Masked,1,4208
311982,FFT1DOnce,873,x_r,-2.807150119266807e+20,-1.8446744073709552e+19,249.7685605400931,SDC,57,19498
155404,FFT1DOnce,867,omega_r,0.25,0.25,2.274e-13,Masked,49,9712
235181,FFT1DOnce,873,x_r,-0.5819877993963561,0.9375000000000001,2.842e-13,Masked,53,14698
253649,Transpose,804,dest,7.105427357601002e-15,-7.164846266908249e-15,8.53e-14,Masked,5,15853
336474,FFT1DOnce,868,omega_c,0.00048828125,0.0005285112134570879,8.53e-14,Masked,41,21029
19442,FFT1DOnce,874,x_c,2.2737367544323206e-13,1.7178171474936912e-13,2.842e-13,Masked,9,1215
219609,FFT1DOnce,872,tau_c,6.103515625e-05,3.535025691727322e-05,1.705e-13,Masked,37,13725
492102,FFT1DOnce,875,x2,-2.384185791015625e-07,1.1250788491501252e-08,2.84e-14,Masked,25,30756
145710,Reverse,833,x,1.5462352172765676e+20,1.8446744073709552e+19,1.5462352172765676e+20,SDC,57,9106
394370,TwiddleOneCol,711,tx_r,1.8189894035458565e-12,2.233564885942573e-13,2.84e-14,Masked,9,24648
289728,TwiddleOneCol,711,tx_r,1.4210854715202004e-14,7.389083299877345e-16,8.53e-14,Masked,1,18108
361270,FFT1DOnce,870,x_c,-1.1920928955078125e-07,1.0626128539222208e-08,1.705e-13,Masked,25,22579
201942,FFT1DOnce,872,tau_c,-5.960464477539063e-08,1.4778320570175667e-08,2.274e-13,Masked,25,12621
407288,Transpose,804,dest,-3.0517578125e-05,3.1400726242291474e-06,2.84e-14,Masked,33,25455
267111,Transpose,803,dest,-9.5367431640625e-07,-2.373402658022951e-07,1.705e-13,Masked,29,16694
201946,FFT1DOnce,872,tau_c,0.00390625,0.0009685120168870325,3.695e-13,Masked,41,12621
449023,FFT1DOnce,870,x_c,-11.190303804514802,1.0,2.84e-14,Masked,61,28063
136473,TwiddleOneCol,710,tomega_c,7.629394531277756e-06,-3.9108340313508255e-05,2.84e-14,Masked,37,8529
79748,TwiddleOneCol,711,tx_r,-2.9103830456733704e-11,-3.325827882096688e-11,1.421e-13,Masked,17,4984
420026,FFT1DOnce,878,x1,-0.015625,0.0005869904453054168,5.68e-14,Masked,41,26251
224488,FFT1DOnce,877,x1,1.1920928950220899e-07,2.1247351022539644e-06,2.558e-13,Masked,33,14030
479671,FFT1DOnce,870,x_c,3.814697265625e-06,-1.871942896895862e-07,5.68e-14,Masked,29,29979
467769,Scale,726,x,-3.0517578125e-05,3.9608085603909965e-05,3.05175780397e-05,Masked,37,29235
163914,FFT1DOnce,871,tau_r,0.001953125,0.0008706663865230589,5.4e-13,Masked,41,10244
59260,FFT1DOnce,878,x1,-0.125,-0.21855172883500268,8.53e-14,Masked,49,3703
503455,Reverse,832,x,13.776386546782817,-1.0,5.68e-14,Masked,61,31465
384663,FFT1DOnce,868,omega_c,1.1920928955078125e-07,1.6858708441639106e-07,1.421e-13,Masked,29,24041
489655,FFT1DOnce,878,x1,1.52587890625e-05,1.3852316913739524e-07,4.768372435e-07,Masked,29,30603
426143,FFT1DOnce,868,omega_c,2.0,0,8.53e-14,Masked,61,26633
14085,FFT1DOnce,875,x2,5.820770254683083e-11,4.817813084269118e-10,8.53e-14,Masked,21,880
373100,FFT1DOnce,877,x1,2.0,0.2416727447264657,3.979e-13,Masked,49,23318
919,Transpose,804,dest,-1.1920928955078125e-07,1.9597092161603468e-07,1.192092327e-07,Masked,29,57
409896,Transpose,803,dest,0.0001220703125,-3.1338013035994085e-06,0.0,Masked,33,25618
48044,TwiddleOneCol,709,tomega_r,-0.0625,0.13258533715624354,8.53e-14,Masked,49,3002
21006,FFT1DOnce,875,x2,1.1608593824293156,-1.0,2.84e-14,Masked,57,1312
293413,FFT1DOnce,877,x1,-7.450580596923828e-09,-5.503131771905353e-10,2.558e-13,Masked,21,18338
376648,FFT1DOnce,871,tau_r,-3.0517578125e-05,2.391740845740488e-06,1.99e-13,Masked,33,23540
365858,FFT1DOnce,869,x_r,-9.094947017729282e-13,2.0366558542280376e-13,1.99e-13,Masked,9,22866
4800,Transpose,803,dest,4.440892098500626e-16,6.902412302033863e-16,5.68e-14,Masked,1,300
457178,FFT1DOnce,868,omega_c,-0.00048828125,0.0004882812500032941,8.53e-14,Masked,41,28573
8304,Reverse,833,x,4.440892098500626e-16,5.628976402562556e-16,5.68e-14,Masked,1,519
536830,CopyColumn,820,dest,-0.6990668820955007,1.0,0.6990668820954227,SDC,57,33551
460617,Scale,725,x,-1.52587890625e-05,3.315517309628146e-05,1.52587889772e-05,Masked,37,28788
483184,FFT1DOnce,878,x1,1.4210854715202004e-14,-6.533141269727358e-16,8.53e-14,Masked,1,30199
220493,FFT1DOnce,867,omega_r,3.4436297843e-06,-0.9374999999880894,1.421e-13,Masked,53,13780
369868,TwiddleOneCol,709,tomega_r,0.125,0.14573385234475297,1.137e-13,Masked,49,23116
459431,FFT1DOnce,877,x1,3.0517578125e-05,1.3112163353852192e-07,1.192093748e-07,Masked,29,28714
307950,FFT1DOnce,873,x_r,1.0043783035695392e+20,1.8446744073709552e+19,0.0530376481954704,Masked,57,19246
99916,FFT1DOnce,875,x2,0.0625,-0.17483996446306327,5.68e-14,Masked,49,6244
486557,FFT1DOnce,872,tau_c,128.50275379678334,14.999999999999998,1.137e-13,Masked,53,30409
469416,FFT1DOnce,873,x_r,-3.0517578125e-05,-2.1796145608108855e-06,1.421e-13,Masked,33,29338
46107,FFT1DOnce,872,tau_c,-0.00390625,0.007960195004848349,1.137e-13,Masked,45,2881
11177,FFT1DOnce,873,x_r,3.8146972656111222e-06,3.937912132147634e-05,8.53e-14,Masked,37,698
486327,FFT1DOnce,870,x_c,-3.814697265625e-06,-2.0935599939490056e-07,8.53e-14,Masked,29,30395
180454,FFT1DOnce,873,x_r,-1.4901161193847656e-08,-8.0467682950733e-09,1.137e-13,Masked,25,11278
413578,FFT1DOnce,867,omega_r,0.0009765625,0.0009765625,8.53e-14,Masked,41,25848
216631,FFT1DOnce,878,x1,-4.76837158203125e-07,-1.9363153467606798e-07,2.842e-13,Masked,29,13539
96227,TwiddleOneCol,709,tomega_r,-1.8189894035458565e-12,-3.0535149546939604e-12,1.421e-13,Masked,13,6014
452972,FFT1DOnce,877,x1,32.0,0.159370273878739,0.1250000000000568,SDC,49,28310
123539,FFT1DOnce,876,x2,9.094947017729282e-13,-2.5453020854813587e-12,8.53e-14,Masked,13,7721
34826,FFT1DOnce,875,x2,0.0001220703125,-0.0006724340922169784,8.53e-14,Masked,41,2176
294954,FFT1DOnce,877,x1,0.015625,-0.0005406707233033916,2.274e-13,Masked,41,18434
455956,FFT1DOnce,876,x2,7.450580596923828e-09,3.730819855947915e-11,1.165006e-10,Masked,17,28497
522827,FFT1DOnce,867,omega_r,-0.00390625,0.010207591053070028,5.68e-14,Masked,45,32676
302251,FFT1DOnce,877,x1,0.25,-0.007867849817111316,1.705e-13,Masked,45,18890
224418,FFT1DOnce,873,x_r,1.1368683772161603e-13,1.8092066610997564e-13,1.137e-13,Masked,9,14026
473002,FFT1DOnce,869,x_r,0.03125,0.0009757269239122116,8.53e-14,Masked,41,29562
424164,FFT1DOnce,873,x_r,-7.450580596923828e-09,5.0084230187897174e-11,5.81224e-11,Masked,17,26510
198240,FFT1DOnce,869,x_r,-8.881784197001252e-16,6.762175157690803e-16,8.53e-14,Masked,1,12390
173583,FFT1DOnce,875,x2,nan,nan,nan,DUE,61,10848
135909,TwiddleOneCol,711,tx_r,5.820768866904302e-11,7.598428401863706e-10,8.53e-14,Masked,21,8494
93855,FFT1DOnce,868,omega_c,-2.0,0,0.1075065460949531,SDC,61,5865
197483,FFT1DOnce,869,x_r,0.015625,0.009241608243360839,4.832e-13,Masked,45,12342
75386,FFT1DOnce,878,x1,0.00048828125,0.0009425778711859979,8.53e-14,Masked,41,4711
113666,FFT1DOnce,871,tau_r,-2.8504976157250894e-14,1.7704392507427742e-13,0.0,Masked,9,7104
367452,FFT1DOnce,872,tau_c,0.25,-0.13514887892269056,2.558e-13,Masked,49,22965
163896,FFT1DOnce,870,x_c,-7.62939453125e-06,3.8068111489916e-06,4.547e-13,Masked,33,10243
517309,Reverse,833,x,-115.829800773863,-15.0,8.53e-14,Masked,53,32331
159055,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61,9940
311481,FFT1DOnce,878,x1,-0.000244140625,3.068069790954834e-05,8.53e-14,Masked,37,19467
341234,FFT1DOnce,878,x1,-1.8189894035458565e-12,-2.0474049541436747e-13,1.99e-13,Masked,9,21327
54557,FFT1DOnce,872,tau_c,0.7859474216065039,-0.9375,2.84e-14,Masked,53,3409
203175,FFT1DOnce,877,x1,-4.76837158203125e-07,1.7145165527820952e-07,1.421e-13,Masked,29,12698
58603,FFT1DOnce,873,x_r,0.015625,0.011787407705966037,0.0156250000000853,Masked,45,3662
185795,FFT1DOnce,871,tau_r,-1.8189894035458565e-12,-2.2946756734407512e-12,0.0,Masked,13,11612
435118,FFT1DOnce,869,x_r,-7.071692970756323e+20,-1.8446744073709552e+19,228.91541405054693,SDC,57,27194
160130,FFT1DOnce,875,x2,1.1368683772161603e-13,1.1814949723319225e-13,0.0,Masked,9,10008
132506,FFT1DOnce,872,tau_c,0.000244140625,0.0008771304005510055,2.84e-14,Masked,41,8281
147553,FFT1DOnce,869,x_r,-3.497202527569243e-15,-1.177484308995228e-14,8.53e-14,Masked,5,9222
480045,FFT1DOnce,869,x_r,-34.132315775532334,0.9375,8.53e-14,Masked,53,30002
368641,FFT1DOnce,875,x2,2.2737367544323206e-13,7.704175246355528e-15,5.68e-14,Masked,5,23040
471185,FFT1DOnce,876,x2,-4.547473508864641e-13,-9.559915883036277e-15,8.53e-14,Masked,5,29449
502614,FFT1DOnce,876,x2,-1.9073486328125e-06,7.971696321370768e-09,7.4504953e-09,Masked,25,31413
23480,TwiddleOneCol,710,tomega_c,4.76837158203125e-07,-2.7891365590510065e-06,2.84e-14,Masked,33,1467
56876,Reverse,833,x,-0.0625,0.1417811379473521,0.0624999999999716,SDC,49,3554
157647,FFT1DOnce,875,x2,6.075211372964459,-1.0,1.705e-13,Masked,61,9852
32295,TwiddleOneCol,709,tomega_r,1.1920928955078125e-07,1.6088709701012142e-07,1.421e-13,Masked,29,2018
303718,FFT1DOnce,873,x_r,-2.384185791015625e-07,-7.503366295920673e-09,2.274e-13,Masked,25,18982
292611,FFT1DOnce,875,x2,7.275957614183426e-12,-2.99420366653006e-12,2.558e-13,Masked,13,18288
124409,FFT1DOnce,870,x_c,7.629394531277756e-06,-5.5213693165378694e-05,5.68e-14,Masked,37,7775
18020,FFT1DOnce,869,x_r,-1.8188991979251057e-12,5.600460509127582e-11,1.7906e-12,Masked,17,1126
256202,Transpose,803,dest,-0.0009765625,-0.0007296876896606188,0.0,Masked,41,16012
34406,FFT1DOnce,873,x_r,-1.4901161193847656e-08,1.1926518815377213e-08,1.49011044e-08,Masked,25,2150
2887,Transpose,803,dest,-1.1920928955078125e-07,2.029314830270508e-07,1.192092611e-07,Masked,29,180
238780,FFT1DOnce,870,x_c,0.25,-0.16806676922353628,1.705e-13,Masked,49,14923
109592,FFT1DOnce,868,omega_c,1.9073486328125e-06,-1.9073486328253677e-06,1.137e-13,Masked,33,6849
256843,Transpose,803,dest,0.0625,0.009346104702902607,5.68e-14,Masked,45,16052
130602,FFT1DOnce,873,x_r,3.0517578125e-05,0.0005687430501188848,3.05175781818e-05,Masked,41,8162
12379,FFT1DOnce,876,x2,0.00390625,0.01457648988381855,8.53e-14,Masked,45,773
524864,Transpose,803,dest,2.220446049250313e-16,6.840888347852682e-16,8.53e-14,Masked,1,32804
301028,FFT1DOnce,873,x_r,-4.656612873077393e-10,-5.093391214998684e-11,5.116e-13,Masked,17,18814
233244,FFT1DOnce,872,tau_c,0.125,-0.1990313754033694,8.53e-14,Masked,49,14577
166057,FFT1DOnce,873,x_r,-3.0517578125e-05,4.175396627522416e-05,1.421e-13,Masked,37,10378
382576,FFT1DOnce,870,x_c,-7.105427357601002e-15,8.377702463584838e-16,8.53e-14,Masked,1,23911
482599,FFT1DOnce,877,x1,-1.52587890625e-05,1.6156792590471425e-07,4.768370729e-07,Masked,29,30162
115754,FFT1DOnce,869,x_r,0.0009765625,0.0007008128461526242,0.0009765625000568,Masked,41,7234
537641,CopyColumn,819,dest,3.0517578125e-05,3.64340738719098e-05,3.05175782103e-05,Masked,37,33602
269052,Transpose,804,dest,-1.0,0.13779132678747538,5.68e-14,Masked,49,16815
225042,FFT1DOnce,876,x2,-4.547473508864641e-13,-2.0194469741785748e-13,1.421e-13,Masked,9,14065
373817,FFT1DOnce,874,x_c,0.00048828125,4.517030013834663e-05,5.116e-13,Masked,37,23363
53478,FFT1DOnce,877,x1,-4.656613011855271e-10,8.374183570384267e-09,8.53e-14,Masked,25,3342
51463,FFT1DOnce,871,tau_r,-5.960464483090178e-08,2.0193571227608187e-07,5.68e-14,Masked,29,3216
296704,FFT1DOnce,867,omega_r,4.440892098500626e-16,-6.280335231391297e-16,8.53e-14,Masked,1,18544
502268,FFT1DOnce,878,x1,4.0,0.20992849226337357,0.0156250000000853,Masked,49,31391
102377,FFT1DOnce,873,x_r,1.52587890625e-05,-4.309388050841771e-05,5.68e-14,Masked,37,6398
537078,CopyColumn,820,dest,-7.450580596923828e-09,9.937230575880547e-09,7.4504953e-09,Masked,25,33567
520080,FFT1DOnce,876,x2,-1.4210854715202004e-14,-4.892652146545872e-16,8.53e-14,Masked,1,32505
151032,FFT1DOnce,870,x_c,7.62939453125e-06,3.54181993975381e-06,4.263e-13,Masked,33,9439
285114,FFT1DOnce,874,x_c,-0.0078125,0.0009262697393651547,4.832e-13,Masked,41,17819
145478,Reverse,832,x,5.960464477539063e-08,9.444175322513806e-09,5.960473e-08,Masked,25,9092
206072,FFT1DOnce,878,x1,-7.62939453125e-06,3.162461302914774e-06,8.53e-14,Masked,33,12879
370060,TwiddleOneCol,709,tomega_r,-0.0625,0.13258533715624354,1.137e-13,Masked,49,23128
196566,FFT1DOnce,872,tau_c,-2.9802322387695312e-08,9.855692965065792e-09,4.263e-13,Masked,25,12285
479090,FFT1DOnce,870,x_c,1.8189894035458565e-12,-1.696685601581216e-13,2.84e-14,Masked,9,29943
178077,Reverse,832,x,1.0081730695025823,-0.9375,1.137e-13,Masked,53,11129
447471,FFT1DOnce,869,x_r,-3.1452281426783495,1.0,2.84e-14,Masked,61,27966
361008,FFT1DOnce,878,x1,7.105427357601002e-15,6.581194592064966e-16,8.53e-14,Masked,1,22563
277714,FFT1DOnce,868,omega_c,1.1368683772161603e-13,1.13686837722383e-13,2.558e-13,Masked,9,17357
87670,TwiddleOneCol,715,tx,-1.8626452047421083e-09,-9.208696223108198e-09,2.84e-14,Masked,25,5479
115968,FFT1DOnce,871,tau_r,2.220446049250313e-16,-5.999121420393091e-16,5.68e-14,Masked,1,7248
361363,FFT1DOnce,876,x2,-2.9103830456733704e-11,-2.2949161930924275e-12,1.421e-13,Masked,13,22585
44350,FFT1DOnce,870,x_c,-0.0527780317415818,1.0,8.53e-14,Masked,57,2771
122950,FFT1DOnce,875,x2,-3.725290298461914e-09,8.169288766770108e-09,5.68e-14,Masked,25,7684
333091,FFT1DOnce,873,x_r,-1.4551915228366852e-11,3.2213004727018437e-12,5.684e-13,Masked,13,20818
269300,Transpose,804,dest,-1.1641532182693481e-10,-4.063837896656673e-11,2.84e-14,Masked,17,16831
296684,FFT1DOnce,877,x1,2.0,-0.13973819332250814,0.0,Masked,49,18542
456674,FFT1DOnce,873,x_r,9.094947017729282e-13,1.6922711733391382e-13,8.53e-14,Masked,9,28542
297038,FFT1DOnce,875,x2,4.540853036256017e+20,1.8446744073709552e+19,511.94696235180453,SDC,57,18564
